datetime,f1,f2,f3,pressure,level,states_actual,states_opt,states_same,eff_actual,eff_sur_actual,eff_opt,eff_same_state,opt_feasible,opt_violation,opt_pred_total,d_vs_measured,d_vs_surrogate,d_same_state
2026-06-11 21:27:13,1776.0,350.0,0.0,0.3293156759879168,3.536024332046509,0001010,0000100,,46.33328062573718,50.22988510131836,51.973350524902344,,1,0.0,2305.368408203125,5.640069899165162,1.7434654235839844,
2026-06-11 21:37:13,1904.0,364.0,0.0,0.3260831559873094,3.4451677799224854,0001010,1001100,,45.67994575465203,49.211936950683594,53.41385269165039,,1,0.0,2425.158447265625,7.733906936998359,4.201915740966797,
2026-06-11 21:47:13,1800.0,350.0,0.0,0.3346544949914894,3.397279977798462,0001010,0001100,0001010,51.27872199626011,50.356327056884766,52.20293426513672,51.04490661621094,1,0.0,2346.05126953125,0.9242122688766088,1.8466072082519531,0.6885795593261719
2026-06-11 21:57:13,1904.0,360.0,0.0,0.3295383630313124,3.3436052799224854,0001110,1001100,,47.67161038289483,49.5352668762207,53.41413879394531,,1,0.0,2425.73046875,5.742528411050479,3.8788719177246094,
2026-06-11 22:07:13,2024.0,424.0,0.0,0.3326758492694181,3.2744503021240234,0001110,1001100,,53.41824970078438,50.880088806152344,53.438018798828125,,1,0.0,2506.49072265625,0.019769098043745714,2.5579299926757812,
2026-06-11 22:17:13,2040.0,506.0,0.0,0.333421211195927,3.216869115829468,0001110,0011100,,57.19977870006298,50.13677215576172,54.423553466796875,,1,0.0,2546.9736328125,-2.7762252332661035,4.286781311035156,
2026-06-11 22:27:13,1976.0,548.0,0.0,0.3337190883299883,3.1717302799224854,0001110,0011100,,50.348220278333365,48.473636627197266,53.15475082397461,,0,12.1824951171875,2348.42041015625,2.8065305456412446,4.681114196777344,
2026-06-11 22:37:13,2008.0,552.0,0.0,0.3336758323043,3.128182888031006,0001110,0110100,,51.05972157358969,48.50553512573242,53.10231018066406,,1,0.0,2640.18017578125,2.0425886070743715,4.596775054931641,
2026-06-11 22:47:13,1992.0,560.0,0.0,0.3324219568570454,3.101128578186035,0001110,0101100,,44.9135874920269,48.31355285644531,53.00570297241211,,1,0.0,2552.181396484375,8.09211548038521,4.692150115966797,
2026-06-11 22:57:13,1992.0,572.0,0.0,0.3302801866624869,3.120370388031006,0001110,0101100,,47.551259073956494,48.10908508300781,52.955318450927734,,1,0.0,2550.2373046875,5.40405937697124,4.846233367919922,
