Header_Press,Liquid_Level,Flow_Lower,Flow_Upper,Pump_Group,P1_Freq,P2_Freq,P3_Freq,P4_Freq,P5_Freq,P6_Freq,P7_Freq,Total_Flow,Flow_Deviation,Eff,PCTW,Confidence,Dev_Confidence,Total_Confidence,Appear_Count
0.33,2.0,3200.0,3400.0,1010100,50,0,50,0,50,0,0,2902.8,-397.2,51.67,179.38,0.0,0.0,0.0,0
0.33,2.0,3200.0,3400.0,1011000,50,0,50,50,0,0,0,3078.5,-221.5,49.88,185.81,1.0,0.0,0.5,4513
0.33,2.0,3200.0,3400.0,1100001,50,50,0,0,0,0,50,2618.8,-681.2,51.84,178.76,0.0,0.0,0.0,0
0.33,2.0,3200.0,3400.0,1100010,50,50,0,0,0,50,0,2755.1,-544.9,48.31,191.85,1.0,0.0,0.5,267341
0.33,2.0,3200.0,3400.0,1100100,50,50,0,0,50,0,0,2582.3,-717.7,54.85,168.98,0.0,0.0,0.0,0
0.33,2.0,3200.0,3400.0,1101000,50,50,0,50,0,0,0,2742.2,-557.8,50.23,184.49,1.0,0.0,0.5,188512
0.33,2.0,3200.0,3400.0,1110000,50,50,50,0,0,0,0,2901.3,-398.7,48.85,189.71,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0000111,0,0,0,0,50,50,50,2465.1,-934.9,51.86,178.69,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0001011,0,0,0,50,0,50,50,2563.7,-836.3,51.62,179.52,1.0,0.0,0.5,38890
0.33,2.0,3300.0,3500.0,0001101,0,0,0,50,50,0,50,2507.6,-892.4,53.97,171.71,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0001110,0,0,0,50,50,50,0,2519.7,-880.3,51.03,181.63,1.0,0.0,0.5,43074
0.33,2.0,3300.0,3500.0,0010011,0,0,50,0,0,50,50,2651.3,-748.7,49.43,187.51,1.0,0.0,0.5,27394
0.33,2.0,3300.0,3500.0,0010110,0,0,50,0,50,50,0,2593.0,-807.0,51.2,181.02,1.0,0.0,0.5,752
0.33,2.0,3300.0,3500.0,0011001,0,0,50,50,0,0,50,2504.1,-895.9,51.63,179.5,1.0,0.0,0.5,43600
0.33,2.0,3300.0,3500.0,0011010,0,0,50,50,0,50,0,2797.0,-603.0,47.82,193.82,1.0,0.0,0.5,16794
0.33,2.0,3300.0,3500.0,0011100,0,0,50,50,50,0,0,2545.8,-854.2,51.54,179.83,1.0,0.0,0.5,20018
0.33,2.0,3300.0,3500.0,0100011,0,50,0,0,0,50,50,2578.3,-821.7,51.4,180.32,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0100101,0,50,0,0,50,0,50,2527.2,-872.8,55.36,167.4,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0100110,0,50,0,0,50,50,0,2504.2,-895.8,53.88,172.02,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0101001,0,50,0,50,0,0,50,2634.1,-765.9,53.25,174.04,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0101010,0,50,0,50,0,50,0,2735.7,-664.3,49.73,186.37,1.0,0.0,0.5,70128
0.33,2.0,3300.0,3500.0,0101100,0,50,0,50,50,0,0,2529.2,-870.8,54.38,170.43,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0110001,0,50,50,0,0,0,50,2644.1,-755.9,52.33,177.1,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0110010,0,50,50,0,0,50,0,2743.7,-656.3,47.99,193.12,1.0,0.0,0.5,82146
0.33,2.0,3300.0,3500.0,0110100,0,50,50,0,50,0,0,2511.3,-888.7,54.6,169.73,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,0111000,0,50,50,50,0,0,0,2632.6,-767.4,49.79,186.15,1.0,0.0,0.5,60629
0.33,2.0,3300.0,3500.0,1000011,50,0,0,0,0,50,50,2580.2,-819.8,49.06,188.92,1.0,0.0,0.5,160983
0.33,2.0,3300.0,3500.0,1000101,50,0,0,0,50,0,50,2598.7,-801.3,53.89,171.97,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,1000110,50,0,0,0,50,50,0,2768.5,-631.5,52.36,177.02,1.0,0.0,0.5,51601
0.33,2.0,3300.0,3500.0,1001001,50,0,0,50,0,0,50,2599.2,-800.8,51.41,180.28,1.0,0.0,0.5,42856
0.33,2.0,3300.0,3500.0,1001010,50,0,0,50,0,50,0,3118.3,-281.7,49.54,187.07,1.0,0.0,0.5,55145
0.33,2.0,3300.0,3500.0,1001100,50,0,0,50,50,0,0,2687.5,-712.5,52.31,177.18,1.0,0.0,0.5,42078
0.33,2.0,3300.0,3500.0,1010001,50,0,50,0,0,0,50,3001.8,-398.2,48.88,189.61,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,1010010,50,0,50,0,0,50,0,3042.4,-357.6,48.58,190.78,1.0,0.0,0.5,1849
0.33,2.0,3300.0,3500.0,1010100,50,0,50,0,50,0,0,2902.8,-497.2,51.67,179.38,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,1011000,50,0,50,50,0,0,0,3078.5,-321.5,49.88,185.81,1.0,0.0,0.5,4513
0.33,2.0,3300.0,3500.0,1100001,50,50,0,0,0,0,50,2618.8,-781.2,51.84,178.76,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,1100010,50,50,0,0,0,50,0,2755.1,-644.9,48.31,191.85,1.0,0.0,0.5,267341
0.33,2.0,3300.0,3500.0,1100100,50,50,0,0,50,0,0,2582.3,-817.7,54.85,168.98,0.0,0.0,0.0,0
0.33,2.0,3300.0,3500.0,1101000,50,50,0,50,0,0,0,2742.2,-657.8,50.23,184.49,1.0,0.0,0.5,188512
0.33,2.0,3300.0,3500.0,1110000,50,50,50,0,0,0,0,2901.3,-498.7,48.85,189.71,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0000111,0,0,0,0,50,50,50,2465.1,-1034.9,51.86,178.69,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0001011,0,0,0,50,0,50,50,2563.7,-936.3,51.62,179.52,1.0,0.0,0.5,38890
0.33,2.0,3400.0,3600.0,0001101,0,0,0,50,50,0,50,2507.6,-992.4,53.97,171.71,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0001110,0,0,0,50,50,50,0,2519.7,-980.3,51.03,181.63,1.0,0.0,0.5,43074
0.33,2.0,3400.0,3600.0,0010011,0,0,50,0,0,50,50,2651.3,-848.7,49.43,187.51,1.0,0.0,0.5,27394
0.33,2.0,3400.0,3600.0,0010110,0,0,50,0,50,50,0,2593.0,-907.0,51.2,181.02,1.0,0.0,0.5,752
0.33,2.0,3400.0,3600.0,0011001,0,0,50,50,0,0,50,2504.1,-995.9,51.63,179.5,1.0,0.0,0.5,43600
0.33,2.0,3400.0,3600.0,0011010,0,0,50,50,0,50,0,2797.0,-703.0,47.82,193.82,1.0,0.0,0.5,16794
0.33,2.0,3400.0,3600.0,0011100,0,0,50,50,50,0,0,2545.8,-954.2,51.54,179.83,1.0,0.0,0.5,20018
0.33,2.0,3400.0,3600.0,0100011,0,50,0,0,0,50,50,2578.3,-921.7,51.4,180.32,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0100101,0,50,0,0,50,0,50,2527.2,-972.8,55.36,167.4,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0100110,0,50,0,0,50,50,0,2504.2,-995.8,53.88,172.02,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0101001,0,50,0,50,0,0,50,2634.1,-865.9,53.25,174.04,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0101010,0,50,0,50,0,50,0,2735.7,-764.3,49.73,186.37,1.0,0.0,0.5,70128
0.33,2.0,3400.0,3600.0,0101100,0,50,0,50,50,0,0,2529.2,-970.8,54.38,170.43,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0110001,0,50,50,0,0,0,50,2644.1,-855.9,52.33,177.1,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0110010,0,50,50,0,0,50,0,2743.7,-756.3,47.99,193.12,1.0,0.0,0.5,82146
0.33,2.0,3400.0,3600.0,0110100,0,50,50,0,50,0,0,2511.3,-988.7,54.6,169.73,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,0111000,0,50,50,50,0,0,0,2632.6,-867.4,49.79,186.15,1.0,0.0,0.5,60629
0.33,2.0,3400.0,3600.0,1000011,50,0,0,0,0,50,50,2580.2,-919.8,49.06,188.92,1.0,0.0,0.5,160983
0.33,2.0,3400.0,3600.0,1000101,50,0,0,0,50,0,50,2598.7,-901.3,53.89,171.97,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,1000110,50,0,0,0,50,50,0,2768.5,-731.5,52.36,177.02,1.0,0.0,0.5,51601
0.33,2.0,3400.0,3600.0,1001001,50,0,0,50,0,0,50,2599.2,-900.8,51.41,180.28,1.0,0.0,0.5,42856
0.33,2.0,3400.0,3600.0,1001010,50,0,0,50,0,50,0,3118.3,-381.7,49.54,187.07,1.0,0.0,0.5,55145
0.33,2.0,3400.0,3600.0,1001100,50,0,0,50,50,0,0,2687.5,-812.5,52.31,177.18,1.0,0.0,0.5,42078
0.33,2.0,3400.0,3600.0,1010001,50,0,50,0,0,0,50,3001.8,-498.2,48.88,189.61,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,1010010,50,0,50,0,0,50,0,3042.4,-457.6,48.58,190.78,1.0,0.0,0.5,1849
0.33,2.0,3400.0,3600.0,1010100,50,0,50,0,50,0,0,2902.8,-597.2,51.67,179.38,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,1011000,50,0,50,50,0,0,0,3078.5,-421.5,49.88,185.81,1.0,0.0,0.5,4513
0.33,2.0,3400.0,3600.0,1100001,50,50,0,0,0,0,50,2618.8,-881.2,51.84,178.76,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,1100010,50,50,0,0,0,50,0,2755.1,-744.9,48.31,191.85,1.0,0.0,0.5,267341
0.33,2.0,3400.0,3600.0,1100100,50,50,0,0,50,0,0,2582.3,-917.7,54.85,168.98,0.0,0.0,0.0,0
0.33,2.0,3400.0,3600.0,1101000,50,50,0,50,0,0,0,2742.2,-757.8,50.23,184.49,1.0,0.0,0.5,188512
0.33,2.0,3400.0,3600.0,1110000,50,50,50,0,0,0,0,2901.3,-598.7,48.85,189.71,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0000111,0,0,0,0,50,50,50,2465.1,-1134.9,51.86,178.69,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0001011,0,0,0,50,0,50,50,2563.7,-1036.3,51.62,179.52,1.0,0.0,0.5,38890
0.33,2.0,3500.0,3700.0,0001101,0,0,0,50,50,0,50,2507.6,-1092.4,53.97,171.71,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0001110,0,0,0,50,50,50,0,2519.7,-1080.3,51.03,181.63,1.0,0.0,0.5,43074
0.33,2.0,3500.0,3700.0,0010011,0,0,50,0,0,50,50,2651.3,-948.7,49.43,187.51,1.0,0.0,0.5,27394
0.33,2.0,3500.0,3700.0,0010110,0,0,50,0,50,50,0,2593.0,-1007.0,51.2,181.02,1.0,0.0,0.5,752
0.33,2.0,3500.0,3700.0,0011001,0,0,50,50,0,0,50,2504.1,-1095.9,51.63,179.5,1.0,0.0,0.5,43600
0.33,2.0,3500.0,3700.0,0011010,0,0,50,50,0,50,0,2797.0,-803.0,47.82,193.82,1.0,0.0,0.5,16794
0.33,2.0,3500.0,3700.0,0011100,0,0,50,50,50,0,0,2545.8,-1054.2,51.54,179.83,1.0,0.0,0.5,20018
0.33,2.0,3500.0,3700.0,0100011,0,50,0,0,0,50,50,2578.3,-1021.7,51.4,180.32,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0100101,0,50,0,0,50,0,50,2527.2,-1072.8,55.36,167.4,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0100110,0,50,0,0,50,50,0,2504.2,-1095.8,53.88,172.02,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0101001,0,50,0,50,0,0,50,2634.1,-965.9,53.25,174.04,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0101010,0,50,0,50,0,50,0,2735.7,-864.3,49.73,186.37,1.0,0.0,0.5,70128
0.33,2.0,3500.0,3700.0,0101100,0,50,0,50,50,0,0,2529.2,-1070.8,54.38,170.43,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0110001,0,50,50,0,0,0,50,2644.1,-955.9,52.33,177.1,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0110010,0,50,50,0,0,50,0,2743.7,-856.3,47.99,193.12,1.0,0.0,0.5,82146
0.33,2.0,3500.0,3700.0,0110100,0,50,50,0,50,0,0,2511.3,-1088.7,54.6,169.73,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,0111000,0,50,50,50,0,0,0,2632.6,-967.4,49.79,186.15,1.0,0.0,0.5,60629
0.33,2.0,3500.0,3700.0,1000011,50,0,0,0,0,50,50,2580.2,-1019.8,49.06,188.92,1.0,0.0,0.5,160983
0.33,2.0,3500.0,3700.0,1000101,50,0,0,0,50,0,50,2598.7,-1001.3,53.89,171.97,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,1000110,50,0,0,0,50,50,0,2768.5,-831.5,52.36,177.02,1.0,0.0,0.5,51601
0.33,2.0,3500.0,3700.0,1001001,50,0,0,50,0,0,50,2599.2,-1000.8,51.41,180.28,1.0,0.0,0.5,42856
0.33,2.0,3500.0,3700.0,1001010,50,0,0,50,0,50,0,3118.3,-481.7,49.54,187.07,1.0,0.0,0.5,55145
0.33,2.0,3500.0,3700.0,1001100,50,0,0,50,50,0,0,2687.5,-912.5,52.31,177.18,1.0,0.0,0.5,42078
0.33,2.0,3500.0,3700.0,1010001,50,0,50,0,0,0,50,3001.8,-598.2,48.88,189.61,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,1010010,50,0,50,0,0,50,0,3042.4,-557.6,48.58,190.78,1.0,0.0,0.5,1849
0.33,2.0,3500.0,3700.0,1010100,50,0,50,0,50,0,0,2902.8,-697.2,51.67,179.38,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,1011000,50,0,50,50,0,0,0,3078.5,-521.5,49.88,185.81,1.0,0.0,0.5,4513
0.33,2.0,3500.0,3700.0,1100001,50,50,0,0,0,0,50,2618.8,-981.2,51.84,178.76,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,1100010,50,50,0,0,0,50,0,2755.1,-844.9,48.31,191.85,1.0,0.0,0.5,267341
0.33,2.0,3500.0,3700.0,1100100,50,50,0,0,50,0,0,2582.3,-1017.7,54.85,168.98,0.0,0.0,0.0,0
0.33,2.0,3500.0,3700.0,1101000,50,50,0,50,0,0,0,2742.2,-857.8,50.23,184.49,1.0,0.0,0.5,188512
0.33,2.0,3500.0,3700.0,1110000,50,50,50,0,0,0,0,2901.3,-698.7,48.85,189.71,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0000111,0,0,0,0,50,50,50,2465.1,-1234.9,51.86,178.69,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0001011,0,0,0,50,0,50,50,2563.7,-1136.3,51.62,179.52,1.0,0.0,0.5,38890
0.33,2.0,3600.0,3800.0,0001101,0,0,0,50,50,0,50,2507.6,-1192.4,53.97,171.71,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0001110,0,0,0,50,50,50,0,2519.7,-1180.3,51.03,181.63,1.0,0.0,0.5,43074
0.33,2.0,3600.0,3800.0,0010011,0,0,50,0,0,50,50,2651.3,-1048.7,49.43,187.51,1.0,0.0,0.5,27394
0.33,2.0,3600.0,3800.0,0010110,0,0,50,0,50,50,0,2593.0,-1107.0,51.2,181.02,1.0,0.0,0.5,752
0.33,2.0,3600.0,3800.0,0011001,0,0,50,50,0,0,50,2504.1,-1195.9,51.63,179.5,1.0,0.0,0.5,43600
0.33,2.0,3600.0,3800.0,0011010,0,0,50,50,0,50,0,2797.0,-903.0,47.82,193.82,1.0,0.0,0.5,16794
0.33,2.0,3600.0,3800.0,0011100,0,0,50,50,50,0,0,2545.8,-1154.2,51.54,179.83,1.0,0.0,0.5,20018
0.33,2.0,3600.0,3800.0,0100011,0,50,0,0,0,50,50,2578.3,-1121.7,51.4,180.32,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0100101,0,50,0,0,50,0,50,2527.2,-1172.8,55.36,167.4,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0100110,0,50,0,0,50,50,0,2504.2,-1195.8,53.88,172.02,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0101001,0,50,0,50,0,0,50,2634.1,-1065.9,53.25,174.04,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0101010,0,50,0,50,0,50,0,2735.7,-964.3,49.73,186.37,1.0,0.0,0.5,70128
0.33,2.0,3600.0,3800.0,0101100,0,50,0,50,50,0,0,2529.2,-1170.8,54.38,170.43,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0110001,0,50,50,0,0,0,50,2644.1,-1055.9,52.33,177.1,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0110010,0,50,50,0,0,50,0,2743.7,-956.3,47.99,193.12,1.0,0.0,0.5,82146
0.33,2.0,3600.0,3800.0,0110100,0,50,50,0,50,0,0,2511.3,-1188.7,54.6,169.73,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,0111000,0,50,50,50,0,0,0,2632.6,-1067.4,49.79,186.15,1.0,0.0,0.5,60629
0.33,2.0,3600.0,3800.0,1000011,50,0,0,0,0,50,50,2580.2,-1119.8,49.06,188.92,1.0,0.0,0.5,160983
0.33,2.0,3600.0,3800.0,1000101,50,0,0,0,50,0,50,2598.7,-1101.3,53.89,171.97,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,1000110,50,0,0,0,50,50,0,2768.5,-931.5,52.36,177.02,1.0,0.0,0.5,51601
0.33,2.0,3600.0,3800.0,1001001,50,0,0,50,0,0,50,2599.2,-1100.8,51.41,180.28,1.0,0.0,0.5,42856
0.33,2.0,3600.0,3800.0,1001010,50,0,0,50,0,50,0,3118.3,-581.7,49.54,187.07,1.0,0.0,0.5,55145
0.33,2.0,3600.0,3800.0,1001100,50,0,0,50,50,0,0,2687.5,-1012.5,52.31,177.18,1.0,0.0,0.5,42078
0.33,2.0,3600.0,3800.0,1010001,50,0,50,0,0,0,50,3001.8,-698.2,48.88,189.61,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,1010010,50,0,50,0,0,50,0,3042.4,-657.6,48.58,190.78,1.0,0.0,0.5,1849
0.33,2.0,3600.0,3800.0,1010100,50,0,50,0,50,0,0,2902.8,-797.2,51.67,179.38,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,1011000,50,0,50,50,0,0,0,3078.5,-621.5,49.88,185.81,1.0,0.0,0.5,4513
0.33,2.0,3600.0,3800.0,1100001,50,50,0,0,0,0,50,2618.8,-1081.2,51.84,178.76,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,1100010,50,50,0,0,0,50,0,2755.1,-944.9,48.31,191.85,1.0,0.0,0.5,267341
0.33,2.0,3600.0,3800.0,1100100,50,50,0,0,50,0,0,2582.3,-1117.7,54.85,168.98,0.0,0.0,0.0,0
0.33,2.0,3600.0,3800.0,1101000,50,50,0,50,0,0,0,2742.2,-957.8,50.23,184.49,1.0,0.0,0.5,188512
0.33,2.0,3600.0,3800.0,1110000,50,50,50,0,0,0,0,2901.3,-798.7,48.85,189.71,0.0,0.0,0.0,0
0.33,2.0,2500.0,2700.0,0001111,0,0,0,37,50,50,50,2744.7,144.7,52.8,175.54,1.0,0.04,0.52,26833
0.33,2.0,2500.0,2700.0,0011011,0,0,30,30,0,50,50,2678.1,78.1,50.25,184.42,1.0,0.48,0.74,17354
0.33,2.0,2500.0,2700.0,0011110,0,0,30,30,50,50,0,2648.3,48.3,50.43,183.78,1.0,0.68,0.84,258
0.33,2.0,2500.0,2700.0,0100111,0,36,0,0,50,50,50,2744.0,144.0,53.76,172.4,0.0,0.04,0.02,0
0.33,2.0,2500.0,2700.0,0101011,0,42,0,32,0,50,50,2744.0,144.0,52.07,177.97,1.0,0.04,0.52,143190
0.33,2.0,2500.0,2700.0,0101101,0,50,0,30,50,0,50,2740.3,140.3,55.62,166.64,0.0,0.06,0.03,0
0.33,2.0,2500.0,2700.0,0101110,0,48,0,30,50,50,0,2739.3,139.3,53.12,174.45,1.0,0.07,0.54,25013
0.33,2.0,2500.0,2700.0,0110011,0,44,30,0,0,50,50,2733.4,133.4,51.1,181.36,1.0,0.11,0.56,75136
0.33,2.0,2500.0,2700.0,0110110,0,46,30,0,50,50,0,2740.1,140.1,53.3,173.87,1.0,0.07,0.53,165
0.33,2.0,2500.0,2700.0,0111001,0,50,30,32,0,0,50,2748.4,148.4,52.84,175.39,1.0,0.01,0.51,81293
0.33,2.0,2500.0,2700.0,0111010,0,40,30,30,0,50,0,2660.1,60.1,48.21,192.25,1.0,0.6,0.8,735
0.33,2.0,2500.0,2700.0,0111100,0,50,30,30,50,0,0,2570.0,-30.0,54.37,170.46,0.0,0.8,0.4,0
0.33,2.0,2500.0,2700.0,1000111,35,0,0,0,50,50,50,2747.4,147.4,52.32,177.13,1.0,0.02,0.51,32229
0.33,2.0,2500.0,2700.0,1001011,30,0,0,30,0,50,50,2636.2,36.2,50.93,181.95,1.0,0.76,0.88,104030
0.33,2.0,2500.0,2700.0,1001101,37,0,0,30,50,0,50,2672.2,72.2,54.01,171.6,1.0,0.52,0.76,33990
0.33,2.0,2500.0,2700.0,1001110,34,0,0,30,50,50,0,2715.0,115.0,50.97,181.83,1.0,0.23,0.62,4274
0.33,2.0,2500.0,2700.0,1010011,30,0,30,0,0,50,50,2748.5,148.5,48.65,190.49,1.0,0.01,0.5,5887
0.33,2.0,2500.0,2700.0,1010110,30,0,30,0,50,50,0,2736.8,136.8,51.21,180.96,0.0,0.09,0.04,0
0.33,2.0,2500.0,2700.0,1011001,31,0,30,33,0,0,50,2454.7,-145.3,51.63,179.49,1.0,0.03,0.52,8236
0.33,2.0,2500.0,2700.0,1011010,35,0,30,32,0,50,0,2749.8,149.8,47.82,193.82,0.0,0.0,0.0,0
0.33,2.0,2500.0,2700.0,1011100,31,0,30,30,50,0,0,2486.7,-113.3,52.34,177.08,0.0,0.24,0.12,0
0.33,2.0,2500.0,2700.0,1100011,32,48,0,0,0,50,50,2745.8,145.8,51.04,181.58,1.0,0.03,0.51,221713
0.33,2.0,2500.0,2700.0,1100101,30,49,0,0,50,0,50,2745.9,145.9,55.62,166.63,0.0,0.03,0.01,0
0.33,2.0,2500.0,2700.0,1100110,30,44,0,0,50,50,0,2750.0,150.0,53.56,173.04,1.0,0.0,0.5,3717
0.33,2.0,2500.0,2700.0,1101001,30,50,0,39,0,0,50,2741.3,141.3,52.48,176.6,1.0,0.06,0.53,188841
0.33,2.0,2500.0,2700.0,1101100,30,50,0,30,50,0,0,2605.1,5.1,54.46,170.17,1.0,0.97,0.98,1658
0.33,2.0,2500.0,2700.0,1110001,31,50,30,0,0,0,50,2747.3,147.3,52.32,177.14,0.0,0.02,0.01,0
0.33,2.0,2500.0,2700.0,1110010,30,41,30,0,0,50,0,2704.0,104.0,47.84,193.74,1.0,0.31,0.65,106
0.33,2.0,2500.0,2700.0,1110100,37,50,30,0,50,0,0,2743.6,143.6,54.79,169.14,0.0,0.04,0.02,0
0.33,2.0,2500.0,2700.0,1111000,30,50,30,30,0,0,0,2559.3,-40.7,51.0,181.71,1.0,0.73,0.86,437
0.33,2.0,2600.0,2800.0,0001111,0,0,0,40,50,50,50,2782.0,82.0,52.87,175.31,1.0,0.45,0.73,26833
0.33,2.0,2600.0,2800.0,0011011,0,0,30,30,0,50,50,2678.1,-21.9,50.25,184.42,1.0,0.85,0.93,17354
0.33,2.0,2600.0,2800.0,0011110,0,0,30,30,50,50,0,2648.3,-51.7,50.43,183.78,1.0,0.66,0.83,258
0.33,2.0,2600.0,2800.0,0100111,0,49,0,0,50,50,50,2848.7,148.7,54.73,169.34,0.0,0.01,0.0,0
0.33,2.0,2600.0,2800.0,0101011,0,48,0,30,0,50,50,2842.8,142.8,52.31,177.16,1.0,0.05,0.52,143190
0.33,2.0,2600.0,2800.0,0101101,0,50,0,30,50,0,50,2740.3,40.3,55.62,166.64,0.0,0.73,0.37,0
0.33,2.0,2600.0,2800.0,0101110,0,50,0,30,50,50,0,2763.4,63.4,53.18,174.27,1.0,0.58,0.79,25013
0.33,2.0,2600.0,2800.0,0110011,0,50,33,0,0,50,50,2849.4,149.4,51.69,179.28,1.0,0.0,0.5,75136
0.33,2.0,2600.0,2800.0,0110110,0,50,30,0,50,50,0,2792.9,92.9,53.41,173.52,1.0,0.38,0.69,165
0.33,2.0,2600.0,2800.0,0111001,0,50,30,33,0,0,50,2756.6,56.6,52.86,175.33,1.0,0.62,0.81,81293
0.33,2.0,2600.0,2800.0,0111010,0,40,30,30,0,50,0,2660.1,-39.9,48.21,192.25,1.0,0.73,0.87,735
0.33,2.0,2600.0,2800.0,0111100,0,50,30,30,50,0,0,2570.0,-130.0,54.37,170.46,0.0,0.13,0.07,0
0.33,2.0,2600.0,2800.0,1000111,40,0,0,0,50,50,50,2830.5,130.5,52.64,176.04,1.0,0.13,0.56,32229
0.33,2.0,2600.0,2800.0,1001011,30,0,0,30,0,50,50,2636.2,-63.8,50.93,181.95,1.0,0.57,0.79,104030
0.33,2.0,2600.0,2800.0,1001101,37,0,0,30,50,0,50,2672.2,-27.8,54.01,171.6,1.0,0.81,0.91,33990
0.33,2.0,2600.0,2800.0,1001110,34,0,0,30,50,50,0,2715.0,15.0,50.97,181.83,1.0,0.9,0.95,4274
0.33,2.0,2600.0,2800.0,1010011,30,0,30,0,0,50,50,2748.5,48.5,48.65,190.49,1.0,0.68,0.84,5887
0.33,2.0,2600.0,2800.0,1010110,30,0,30,0,50,50,0,2736.8,36.8,51.21,180.96,0.0,0.75,0.38,0
0.33,2.0,2600.0,2800.0,1011001,30,0,30,42,0,0,50,2552.0,-148.0,51.34,180.51,1.0,0.01,0.51,8236
0.33,2.0,2600.0,2800.0,1011010,40,0,30,31,0,50,0,2841.9,141.9,48.23,192.14,0.0,0.05,0.03,0
0.33,2.0,2600.0,2800.0,1011100,35,0,30,30,50,0,0,2567.8,-132.2,52.32,177.15,0.0,0.12,0.06,0
0.33,2.0,2600.0,2800.0,1100011,35,50,0,0,0,50,50,2844.3,144.3,51.34,180.51,1.0,0.04,0.52,221713
0.33,2.0,2600.0,2800.0,1100101,42,50,0,0,50,0,50,2846.8,146.8,55.77,166.19,0.0,0.02,0.01,0
0.33,2.0,2600.0,2800.0,1100110,30,50,0,0,50,50,0,2812.0,112.0,53.73,172.5,1.0,0.25,0.63,3717
0.33,2.0,2600.0,2800.0,1101001,30,50,0,48,0,0,50,2809.5,109.5,52.5,176.54,1.0,0.27,0.64,188841
0.33,2.0,2600.0,2800.0,1101100,30,50,0,30,50,0,0,2605.1,-94.9,54.46,170.17,1.0,0.37,0.68,1658
0.33,2.0,2600.0,2800.0,1110001,37,50,30,0,0,0,50,2803.6,103.6,52.46,176.67,0.0,0.31,0.15,0
0.33,2.0,2600.0,2800.0,1110010,30,41,30,0,0,50,0,2704.0,4.0,47.84,193.74,1.0,0.97,0.99,106
0.33,2.0,2600.0,2800.0,1110100,39,50,30,0,50,0,0,2781.3,81.3,54.84,169.01,0.0,0.46,0.23,0
