泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1100011,48.9|47.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,969,3.92,5.56,0.351,0.7
1100011,48.9|47.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,969,9.62,12.7,0.5712,1.95
1100011,48.9|47.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,969,1.41,1.74,0.006,2.85
1100011,49.0|41.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,110,15.64,21.21,-0.0264,0.83
1100011,49.0|41.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,110,5.29,6.5,-0.3843,1.05
1100011,49.0|41.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,110,5.14,6.39,0.2946,1.09
1100011,49.0|41.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,110,1.33,1.51,0.0188,2.71
1100011,49.0|47.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,102,36.06,45.92,0.0231,1.7
1100011,49.0|47.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,102,6.15,7.45,0.0561,1.12
1100011,49.0|47.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,102,6.33,8.17,0.8509,1.32
1100011,49.0|47.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,102,1.78,2.31,-0.01,3.65
1100011,49.0|48.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,209,24.98,30.77,0.1936,1.15
1100011,49.0|48.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,209,7.03,8.29,0.0861,1.26
1100011,49.0|48.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,209,10.73,13.07,0.3526,2.22
1100011,49.0|48.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,209,1.59,2.1,0.0061,3.23
1100011,49.1|41.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,105,33.55,40.14,0.0129,1.77
1100011,49.1|41.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,105,4.84,5.68,0.0254,0.97
1100011,49.1|41.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,105,5.36,6.72,-0.0764,1.12
1100011,49.1|41.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,105,1.3,1.51,-0.0085,2.69
1100011,49.1|41.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,282,36.62,43.73,-0.1765,1.95
1100011,49.1|41.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,282,5.55,6.68,-0.1038,1.11
1100011,49.1|41.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,282,4.6,5.95,0.1635,0.97
1100011,49.1|41.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,282,0.87,1.09,-0.0019,1.79
1100011,49.1|41.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,192,30.85,33.51,0.0088,1.62
1100011,49.1|41.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,192,5.53,6.74,-0.9724,1.09
1100011,49.1|41.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,192,5.2,6.5,0.148,1.11
1100011,49.1|41.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,192,1.4,1.78,-0.0282,2.92
1100011,49.1|47.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,63,34.76,41.81,0.549,1.58
1100011,49.1|47.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,63,7.93,9.43,0.3358,1.4
1100011,49.1|47.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,63,6.18,7.78,0.8415,1.25
1100011,49.1|47.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,63,0.9,1.22,-0.1038,1.78
1100011,49.1|47.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,112,32.41,40.82,0.3172,1.53
1100011,49.1|47.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,112,6.58,8.34,-0.5034,1.19
1100011,49.1|47.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,112,6.89,8.8,0.7858,1.41
1100011,49.1|47.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,112,1.22,1.58,0.0131,2.44
1100011,49.1|48.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,462,28.98,35.69,0.3949,1.33
1100011,49.1|48.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,462,6.26,7.36,0.3008,1.11
1100011,49.1|48.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,462,8.88,11.25,0.6836,1.83
1100011,49.1|48.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,462,1.54,1.92,-0.0655,3.16
1100011,49.1|48.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,57,22.14,28.56,0.1784,1.02
1100011,49.1|48.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,57,10.46,16.07,-0.0455,1.79
1100011,49.1|48.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,57,9.12,10.51,0.5113,1.93
1100011,49.1|48.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,57,1.65,1.89,-0.0192,3.39
1100011,49.2|42.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,427,28.13,34.57,-0.0556,1.44
1100011,49.2|42.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,427,3.42,4.68,-0.4042,0.67
1100011,49.2|42.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,427,7.11,8.99,-0.3536,1.6
1100011,49.2|42.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,427,1.95,2.27,0.0291,4.13
1100011,49.2|47.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,52,34.27,37.93,0.5243,1.54
1100011,49.2|47.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,52,2.85,4.88,0.3671,0.5
1100011,49.2|47.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,52,7.84,9.83,0.7214,1.52
1100011,49.2|47.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,52,0.79,1.05,-0.4886,1.54
1100011,49.2|48.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,371,30.05,37.1,0.4384,1.38
1100011,49.2|48.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,371,5.4,6.54,0.4899,0.96
1100011,49.2|48.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,371,9.02,11.18,0.7759,1.78
1100011,49.2|48.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,371,1.42,1.79,-0.0482,2.88
1100011,49.2|48.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,1007,23.61,29.14,0.5084,1.08
1100011,49.2|48.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,1007,4.66,5.55,0.4929,0.81
1100011,49.2|48.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,1007,9.8,12.56,0.7121,1.99
1100011,49.2|48.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,1007,1.13,1.4,0.0115,2.29
1100011,49.2|48.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,212,26.54,35.77,0.1309,1.2
1100011,49.2|48.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,212,7.27,11.96,-0.0007,1.25
1100011,49.2|48.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,212,13.11,15.62,0.4316,2.67
1100011,49.2|48.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,212,1.51,1.84,0.0066,3.02
1100011,49.3|48.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,57,38.42,42.83,0.2545,1.74
1100011,49.3|48.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,57,3.44,5.05,0.6087,0.61
1100011,49.3|48.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,57,8.38,10.01,0.6374,1.72
1100011,49.3|48.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,57,1.2,1.58,-0.0894,2.44
1100011,49.3|48.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,606,30.56,36.36,0.3746,1.39
1100011,49.3|48.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,606,4.76,5.93,0.4761,0.83
1100011,49.3|48.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,606,10.13,12.88,0.6333,2.02
1100011,49.3|48.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,606,1.11,1.4,0.0323,2.24
1100011,49.3|48.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,678,30.94,38.4,0.2938,1.41
1100011,49.3|48.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,678,5.36,6.75,0.4191,0.93
1100011,49.3|48.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,678,10.79,13.22,0.6549,2.14
1100011,49.3|48.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,678,0.94,1.27,0.0387,1.9
1100011,49.3|48.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,459,28.34,34.82,0.3627,1.28
1100011,49.3|48.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,459,4.56,5.79,0.3451,0.79
1100011,49.3|48.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,459,8.26,10.42,0.6849,1.68
1100011,49.3|48.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,459,1.02,1.33,-0.0616,2.1
1100011,49.4|41.0|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,72,34.58,40.76,-0.0786,1.85
1100011,49.4|41.0|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,72,4.33,5.98,-0.0359,0.9
1100011,49.4|41.0|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,72,7.83,9.56,-0.1048,1.68
1100011,49.4|41.0|0.0|0.0|0.0|50.0|50.0,总管效率_pct,72,2.69,3.03,-0.2867,5.81
1100011,49.4|42.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,54,18.78,19.47,-0.3462,0.93
1100011,49.4|42.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,54,2.26,3.45,0.0854,0.43
1100011,49.4|42.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,54,6.36,8.2,-0.2607,1.35
1100011,49.4|42.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,54,1.67,2.13,-0.3843,3.55
1100011,49.4|43.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,122,18.9,23.32,-0.5111,0.94
1100011,49.4|43.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,122,4.28,5.09,-0.255,0.81
1100011,49.4|43.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,122,9.73,11.41,-2.4947,2.18
1100011,49.4|43.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,122,1.01,1.28,-0.1835,2.06
1100011,49.4|48.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,65,33.75,41.21,-0.2099,1.56
1100011,49.4|48.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,65,6.36,7.9,0.1509,1.11
1100011,49.4|48.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,65,5.62,6.74,0.8349,1.17
1100011,49.4|48.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,65,1.71,1.93,-0.4506,3.35
1100011,49.4|49.1|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,419,33.68,40.64,0.372,1.51
1100011,49.4|49.1|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,419,5.5,6.34,0.1537,0.96
1100011,49.4|49.1|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,419,8.51,10.83,0.6326,1.73
1100011,49.4|49.1|0.0|0.0|0.0|50.0|50.0,总管效率_pct,419,1.08,1.37,0.027,2.17
1100011,49.5|40.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,64,24.44,32.78,-0.4221,1.27
1100011,49.5|40.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,64,9.93,10.39,-0.0335,2.07
1100011,49.5|40.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,64,5.54,6.49,-0.3889,1.14
1100011,49.5|40.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,64,1.71,1.93,-0.9213,3.39
1100011,49.5|40.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,69,39.17,42.26,-1.9843,2.03
1100011,49.5|40.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,69,10.61,10.9,-0.0354,2.17
1100011,49.5|40.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,69,6.72,7.91,-1.4543,1.38
1100011,49.5|40.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,69,1.53,1.87,-1.7896,3.02
1100011,49.5|41.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,126,9.78,11.7,-0.0185,0.5
1100011,49.5|41.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,126,3.77,4.82,-0.5917,0.74
1100011,49.5|41.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,126,20.67,21.52,-7.8515,4.17
1100011,49.5|41.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,126,1.1,1.8,-0.3087,2.13
1100011,49.5|42.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,112,15.12,17.95,0.1097,0.76
1100011,49.5|42.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,112,4.58,5.07,-0.3383,0.88
1100011,49.5|42.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,112,4.5,5.79,0.1242,0.95
1100011,49.5|42.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,112,0.79,1.33,-0.1127,1.66
1100011,49.5|43.1|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,51,25.57,36.74,-0.6918,1.28
1100011,49.5|43.1|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,51,5.52,5.78,-4.7495,1.06
1100011,49.5|43.1|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,51,8.79,10.64,-0.6379,1.84
1100011,49.5|43.1|0.0|0.0|0.0|50.0|50.0,总管效率_pct,51,0.37,0.69,0.1084,0.76
1100011,49.5|43.2|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,71,25.9,35.47,-0.8552,1.29
1100011,49.5|43.2|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,71,4.14,4.79,0.2272,0.79
1100011,49.5|43.2|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,71,6.62,8.22,-0.58,1.4
1100011,49.5|43.2|0.0|0.0|0.0|50.0|50.0,总管效率_pct,71,1.32,1.59,0.1317,2.75
1100011,49.5|43.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,84,33.98,37.41,0.1131,1.68
1100011,49.5|43.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,84,5.33,6.39,-0.502,1.01
1100011,49.5|43.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,84,16.07,18.71,-1.7235,3.63
1100011,49.5|43.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,84,1.16,1.45,0.3075,2.41
1100011,49.5|43.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,58,53.93,55.62,-1.6111,2.53
1100011,49.5|43.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,58,4.84,6.81,-0.3079,0.89
1100011,49.5|43.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,58,30.22,31.09,-1.8751,6.01
1100011,49.5|43.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,58,1.52,1.93,-0.28,2.96
1100011,49.5|48.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,259,35.07,44.16,0.3166,1.6
1100011,49.5|48.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,259,5.47,6.5,0.467,0.95
1100011,49.5|48.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,259,9.27,11.92,0.7927,1.86
1100011,49.5|48.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,259,1.59,2.01,-0.0679,3.32
1100011,49.6|42.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,90,31.49,34.29,0.0076,1.56
1100011,49.6|42.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,90,3.07,4.22,-0.7414,0.58
1100011,49.6|42.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,90,4.96,6.0,0.0374,1.05
1100011,49.6|42.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,90,1.11,1.29,-0.0489,2.21
1100011,49.6|49.0|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,83,43.81,59.96,-0.5342,2.03
1100011,49.6|49.0|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,83,5.74,7.68,0.1118,1.01
1100011,49.6|49.0|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,83,7.01,8.51,0.8688,1.43
1100011,49.6|49.0|0.0|0.0|0.0|50.0|50.0,总管效率_pct,83,1.62,2.07,-0.3456,3.43
1100011,49.6|49.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,482,33.14,40.85,0.0244,1.46
1100011,49.6|49.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,482,6.68,8.69,0.1923,1.14
1100011,49.6|49.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,482,10.1,12.61,0.3857,2.03
1100011,49.6|49.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,482,1.67,2.07,-0.0193,3.35
1100011,49.7|40.8|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,71,16.9,19.0,-0.9363,0.88
1100011,49.7|40.8|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,71,4.36,4.89,-0.1255,0.89
1100011,49.7|40.8|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,71,9.97,11.68,-1.4462,2.02
1100011,49.7|40.8|0.0|0.0|0.0|50.0|50.0,总管效率_pct,71,0.53,0.62,-2.0379,1.08
1100011,49.7|43.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,69,15.86,18.58,-0.1848,0.77
1100011,49.7|43.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,69,4.57,4.83,0.1493,0.86
1100011,49.7|43.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,69,7.19,9.14,-1.1989,1.49
1100011,49.7|43.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,69,1.18,1.27,-0.164,2.41
1100011,49.7|49.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,164,29.61,37.2,0.4201,1.31
1100011,49.7|49.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,164,4.58,5.84,0.4685,0.79
1100011,49.7|49.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,164,8.73,10.88,0.7395,1.75
1100011,49.7|49.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,164,1.24,1.57,-0.024,2.48
1100011,49.8|40.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,87,32.9,33.39,-0.016,1.71
1100011,49.8|40.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,87,5.36,5.54,-0.0045,1.09
1100011,49.8|40.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,87,11.07,12.62,-2.2691,2.24
1100011,49.8|40.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,87,1.45,1.59,-0.0833,2.99
1100011,49.8|42.2|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,88,18.4,20.22,-0.7426,0.92
1100011,49.8|42.2|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,88,5.38,6.64,0.2906,1.05
1100011,49.8|42.2|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,88,6.79,8.19,-0.2968,1.44
1100011,49.8|42.2|0.0|0.0|0.0|50.0|50.0,总管效率_pct,88,1.65,1.9,-0.1657,3.44
1100011,49.8|46.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,88,26.2,30.72,-0.3123,1.21
1100011,49.8|46.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,88,4.26,4.88,-0.1912,0.76
1100011,49.8|46.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,88,20.64,22.14,-6.3186,4.47
1100011,49.8|46.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,88,1.39,1.52,-0.9236,2.84
1100011,49.9|41.2|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,115,9.66,12.81,0.144,0.5
1100011,49.9|41.2|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,115,7.72,9.59,-0.4188,1.58
1100011,49.9|41.2|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,115,11.51,12.5,-4.4251,2.34
1100011,49.9|41.2|0.0|0.0|0.0|50.0|50.0,总管效率_pct,115,0.49,0.63,-0.0731,1.02
1100011,49.9|42.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,69,26.3,40.02,-0.5404,1.27
1100011,49.9|42.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,69,5.88,7.05,-0.3036,1.12
1100011,49.9|42.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,69,4.65,5.99,0.0469,0.98
1100011,49.9|42.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,69,1.26,1.62,-0.3487,2.47
1100011,49.9|42.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,88,23.3,30.14,-0.5403,1.14
1100011,49.9|42.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,88,5.15,6.05,-0.3431,0.98
1100011,49.9|42.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,88,5.59,7.93,-0.0364,1.17
1100011,49.9|42.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,88,2.33,2.87,0.0176,4.78
1100011,49.9|43.1|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,62,14.63,16.62,0.1788,0.72
1100011,49.9|43.1|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,62,3.95,4.39,-0.0827,0.75
1100011,49.9|43.1|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,62,4.93,6.66,-0.0291,1.03
1100011,49.9|43.1|0.0|0.0|0.0|50.0|50.0,总管效率_pct,62,0.91,1.34,0.0183,1.9
1100011,49.9|45.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,66,46.73,49.4,-7.708,2.07
1100011,49.9|45.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,66,3.11,3.81,-2.2795,0.55
1100011,49.9|45.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,66,26.87,27.63,-34.4456,5.17
1100011,49.9|45.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,66,2.23,2.39,-0.0712,4.44
1100011,50.0|41.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,82,29.65,32.64,-0.317,1.52
1100011,50.0|41.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,82,7.06,8.86,0.3925,1.44
1100011,50.0|41.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,82,11.49,12.81,-0.232,2.31
1100011,50.0|41.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,82,1.36,1.74,0.0556,2.9
1100011,50.0|42.6|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,199,28.44,32.05,-0.2042,1.39
1100011,50.0|42.6|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,199,5.53,6.38,0.0828,1.07
1100011,50.0|42.6|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,199,8.14,11.22,-0.0951,1.69
1100011,50.0|42.6|0.0|0.0|0.0|50.0|50.0,总管效率_pct,199,2.29,2.89,-0.0966,4.95
1100011,50.0|43.0|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,138,34.26,41.75,0.0954,1.68
1100011,50.0|43.0|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,138,5.52,7.27,-0.2125,1.06
1100011,50.0|43.0|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,138,20.12,23.06,0.0562,4.22
1100011,50.0|43.0|0.0|0.0|0.0|50.0|50.0,总管效率_pct,138,2.29,2.87,-0.0507,4.6
1100011,50.0|43.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,114,22.63,28.3,-0.1194,1.11
1100011,50.0|43.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,114,7.01,9.13,-0.2,1.34
1100011,50.0|43.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,114,23.0,27.26,0.2482,4.92
1100011,50.0|43.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,114,2.04,2.32,-0.1194,4.28
1100011,50.0|44.1|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,74,44.68,52.91,0.1876,2.15
1100011,50.0|44.1|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,74,5.82,8.06,0.1742,1.09
1100011,50.0|44.1|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,74,14.12,18.47,0.5641,2.9
1100011,50.0|44.1|0.0|0.0|0.0|50.0|50.0,总管效率_pct,74,1.65,2.37,-0.061,3.24
1100011,50.0|44.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,189,25.25,31.82,0.0636,1.19
1100011,50.0|44.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,189,6.16,7.83,-0.1553,1.14
1100011,50.0|44.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,189,13.32,16.93,0.1971,2.77
1100011,50.0|44.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,189,0.86,1.15,-0.0572,1.74
1100011,50.0|44.7|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,140,33.7,40.03,0.0141,1.57
1100011,50.0|44.7|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,140,7.41,9.95,-0.3912,1.37
1100011,50.0|44.7|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,140,22.52,26.92,0.0592,4.81
1100011,50.0|44.7|0.0|0.0|0.0|50.0|50.0,总管效率_pct,140,1.32,1.68,-0.0101,2.71
1100011,50.0|44.9|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,87,28.37,31.07,0.1914,1.31
1100011,50.0|44.9|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,87,6.38,7.47,-0.1656,1.16
1100011,50.0|44.9|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,87,29.26,33.67,0.1269,6.36
1100011,50.0|44.9|0.0|0.0|0.0|50.0|50.0,总管效率_pct,87,2.04,2.31,-2.1012,4.31
1100011,50.0|46.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,67,30.18,33.25,-0.2913,1.38
1100011,50.0|46.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,67,8.99,9.64,-1.408,1.61
1100011,50.0|46.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,67,34.22,38.42,-1.249,7.61
