泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1101000,49.1|42.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,66,7.4,8.72,-2.2088,1.76
1101000,49.1|42.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,66,0.0,0.0,0.0,
1101000,49.1|42.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,66,3.09,3.3,-0.2717,6.54
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,79,11.92,14.64,0.5341,0.53
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,79,6.91,9.23,-0.1582,1.43
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,79,0.0,0.0,0.0,
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,79,1.73,1.97,0.0495,3.46
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,64,16.03,20.57,0.5095,0.72
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,64,5.79,7.44,0.4847,1.18
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,64,0.0,0.0,0.0,
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,64,1.68,2.0,-0.0452,3.36
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,217,19.78,26.24,-0.0126,0.88
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,217,4.49,5.27,0.1085,0.9
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,217,0.0,0.0,1.0,
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,217,1.82,2.15,-0.4875,3.57
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,311,22.26,26.83,-0.3698,0.98
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,311,6.05,6.83,-0.1419,1.2
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,311,0.0,0.0,1.0,
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,311,1.37,1.65,-0.0151,2.76
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,91,15.85,21.79,-0.2505,0.78
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,91,5.08,5.83,0.0031,1.11
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,91,0.0,0.0,0.0,
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,91,1.21,1.46,-0.0377,2.48
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,85,14.61,16.91,-1.4788,0.68
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,85,4.89,5.15,-2.5139,1.03
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,85,0.0,0.0,0.0,
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,85,1.12,1.3,-0.7996,2.3
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,100,57.84,59.67,-15.5368,2.74
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,100,9.29,10.18,-7.9238,1.97
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,100,0.0,0.0,1.0,
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,100,2.29,2.65,-0.7429,4.88
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,66,23.61,30.96,-0.1743,1.07
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,66,7.34,8.97,-0.2675,1.45
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,66,0.0,0.0,1.0,
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,66,1.05,1.35,-0.0792,2.06
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,380,39.17,46.26,0.0582,1.72
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,380,5.92,7.34,0.3856,1.18
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,380,0.0,0.0,1.0,
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,380,2.14,2.59,-0.0174,4.37
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,69,44.35,51.24,-0.3488,1.92
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,69,6.22,7.85,-1.0716,1.22
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,69,0.0,0.0,0.0,
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,69,1.95,2.44,-0.0437,3.9
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,97,24.35,25.99,-0.2729,1.17
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,97,6.27,7.33,-0.6909,1.34
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,97,0.0,0.0,0.0,
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,97,2.41,2.63,0.2443,4.84
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,64,46.97,54.78,-2.525,2.21
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,64,3.26,4.51,-0.5515,0.68
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,64,0.0,0.0,1.0,
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,64,1.71,1.91,-0.0128,3.49
1101000,49.3|47.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,277,16.79,23.3,-0.1691,0.75
1101000,49.3|47.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,277,4.73,5.85,0.27,0.95
1101000,49.3|47.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,277,0.0,0.0,1.0,
1101000,49.3|47.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,277,1.44,1.82,-0.0405,2.92
1101000,49.3|47.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,52,35.35,36.16,-2.3923,1.6
1101000,49.3|47.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,52,7.05,7.85,-1.9925,1.44
1101000,49.3|47.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,52,0.0,0.0,0.0,
1101000,49.3|47.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,52,2.49,2.63,-0.7328,5.2
1101000,49.3|48.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,112,28.32,36.35,-0.4351,1.23
1101000,49.3|48.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,112,5.75,6.88,0.09,1.14
1101000,49.3|48.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,112,0.0,0.0,1.0,
1101000,49.3|48.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,112,1.42,1.85,-0.2666,3.02
1101000,49.3|48.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,788,38.91,47.17,0.0318,1.74
1101000,49.3|48.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,788,5.87,7.08,0.3234,1.16
1101000,49.3|48.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,788,0.0,0.0,1.0,
1101000,49.3|48.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,788,1.89,2.28,0.047,3.82
1101000,49.4|42.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,118,27.81,32.75,-1.9629,1.39
1101000,49.4|42.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,118,3.81,5.47,-0.2005,0.88
1101000,49.4|42.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,118,0.0,0.0,1.0,
1101000,49.4|42.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,118,1.77,2.09,-0.1809,3.74
1101000,49.4|44.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,95,17.83,25.62,-0.5085,0.84
1101000,49.4|44.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,95,3.85,4.8,0.7089,0.83
1101000,49.4|44.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,95,0.01,0.01,0.0,
1101000,49.4|44.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,95,2.16,2.56,0.0578,4.46
1101000,49.4|44.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,185,23.03,28.87,-0.0787,1.09
1101000,49.4|44.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,185,3.79,5.64,0.098,0.8
1101000,49.4|44.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,185,0.01,0.01,0.0,
1101000,49.4|44.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,185,1.45,1.83,0.0612,2.97
1101000,49.4|46.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,51,20.31,20.69,-0.8283,0.94
1101000,49.4|46.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,51,10.16,10.24,-5.9707,2.14
1101000,49.4|46.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,51,0.0,0.0,1.0,
1101000,49.4|46.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,51,2.39,2.49,-2.0978,5.05
1101000,49.4|48.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,694,42.84,48.95,0.0351,1.9
1101000,49.4|48.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,694,5.66,6.89,0.1914,1.11
1101000,49.4|48.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,694,0.0,0.0,0.0,
1101000,49.4|48.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,694,1.8,2.15,0.109,3.7
1101000,49.5|48.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,73,26.03,30.65,-1.2239,1.12
1101000,49.5|48.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,73,5.71,6.49,-0.6974,1.11
1101000,49.5|48.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,73,0.0,0.0,0.0,
1101000,49.5|48.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,73,1.38,1.57,0.0298,2.76
1101000,49.5|48.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,171,27.15,34.89,-0.299,1.17
1101000,49.5|48.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,171,4.76,5.9,0.127,0.94
1101000,49.5|48.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,171,0.0,0.0,0.0,
1101000,49.5|48.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,171,1.46,1.78,0.2005,2.92
1101000,49.5|48.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,292,39.49,46.85,-0.0109,1.73
1101000,49.5|48.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,292,6.14,7.51,0.0253,1.21
1101000,49.5|48.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,292,0.0,0.0,0.0,
1101000,49.5|48.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,292,1.84,2.18,0.0817,3.71
1101000,49.5|49.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,847,41.76,48.12,0.0232,1.83
1101000,49.5|49.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,847,6.3,7.43,0.1524,1.23
1101000,49.5|49.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,847,0.0,0.0,0.0,
1101000,49.5|49.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,847,2.12,2.6,-0.0569,4.44
1101000,49.6|44.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,53,21.21,29.19,-0.9014,0.98
1101000,49.6|44.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,53,4.73,5.11,-0.1065,1.0
1101000,49.6|44.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,53,0.0,0.0,1.0,
1101000,49.6|44.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,53,1.86,1.91,-0.0743,3.76
1101000,49.6|47.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,61,25.34,27.51,-5.6174,1.12
1101000,49.6|47.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,61,4.05,4.68,-0.1851,0.81
1101000,49.6|47.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,61,0.0,0.0,1.0,
1101000,49.6|47.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,61,2.06,2.43,-0.2355,4.3
1101000,49.7|47.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,92,22.93,26.25,-1.1657,1.01
1101000,49.7|47.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,92,4.72,5.87,0.048,0.94
1101000,49.7|47.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,92,0.0,0.0,1.0,
1101000,49.7|47.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,92,1.23,1.64,-0.4096,2.58
1101000,49.7|47.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,222,29.79,32.9,-0.9545,1.31
1101000,49.7|47.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,222,4.13,5.03,-0.0218,0.83
1101000,49.7|47.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,222,0.0,0.0,0.0,
1101000,49.7|47.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,222,1.21,1.58,-0.1105,2.39
1101000,49.7|49.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,289,38.49,45.22,0.0101,1.67
1101000,49.7|49.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,289,4.45,5.48,0.0672,0.87
1101000,49.7|49.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,289,0.0,0.0,0.0,
1101000,49.7|49.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,289,1.76,2.08,-0.0286,3.54
1101000,49.7|49.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,691,43.09,49.91,-0.0217,1.86
1101000,49.7|49.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,691,6.27,7.62,0.2366,1.21
1101000,49.7|49.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,691,0.0,0.0,0.0,
1101000,49.7|49.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,691,1.53,1.94,0.0332,3.15
1101000,49.7|49.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,339,33.8,39.75,0.0466,1.46
1101000,49.7|49.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,339,5.76,8.32,0.0675,1.09
1101000,49.7|49.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,339,0.0,0.0,0.0,
1101000,49.7|49.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,339,1.4,1.66,0.0335,2.83
1101000,49.8|43.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,53,51.02,53.35,-10.8284,2.55
1101000,49.8|43.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,53,7.75,8.01,-10.9234,1.76
1101000,49.8|43.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,53,0.0,0.0,1.0,
1101000,49.8|43.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,53,1.74,1.88,-0.4465,3.52
1101000,49.8|45.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,76,23.18,28.56,-2.5554,1.06
1101000,49.8|45.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,76,4.51,6.83,-0.2205,0.93
1101000,49.8|45.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,76,0.0,0.0,0.0,
1101000,49.8|45.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,76,1.78,2.24,-0.0118,3.46
1101000,49.8|45.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,197,20.72,24.34,-0.0372,0.95
1101000,49.8|45.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,197,3.97,5.11,-0.1689,0.81
1101000,49.8|45.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,197,0.0,0.0,0.0,
1101000,49.8|45.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,197,1.86,2.04,0.0116,3.77
1101000,49.8|47.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,164,26.49,32.1,0.1181,1.17
1101000,49.8|47.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,164,3.28,3.96,0.0992,0.65
1101000,49.8|47.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,164,0.0,0.0,1.0,
1101000,49.8|47.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,164,1.41,1.85,-0.0873,2.81
1101000,49.8|49.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,230,34.0,39.33,-0.212,1.46
1101000,49.8|49.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,230,5.21,6.62,-0.1743,1.0
1101000,49.8|49.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,230,0.0,0.0,0.0,
1101000,49.8|49.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,230,1.88,2.33,-0.123,3.96
1101000,49.8|49.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,862,38.01,45.44,-0.0098,1.64
1101000,49.8|49.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,862,5.93,7.55,0.2205,1.14
1101000,49.8|49.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,862,0.0,0.0,0.0,
1101000,49.8|49.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,862,1.65,2.06,0.0429,3.37
1101000,49.9|41.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,51,7.53,10.68,-0.5674,0.38
1101000,49.9|41.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,51,5.33,6.12,-3.3939,1.3
1101000,49.9|41.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,51,0.0,0.0,1.0,
1101000,49.9|41.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,51,1.62,1.96,0.0167,3.36
1101000,49.9|44.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,105,37.49,38.26,-0.1693,1.76
1101000,49.9|44.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,105,4.25,4.45,-0.4362,0.88
1101000,49.9|44.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,105,0.0,0.0,0.0,
1101000,49.9|44.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,105,2.46,2.5,-0.3566,4.92
1101000,49.9|46.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,105,27.3,30.6,-3.8674,1.23
1101000,49.9|46.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,105,2.45,3.61,-0.1598,0.5
1101000,49.9|46.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,105,0.0,0.0,1.0,
1101000,49.9|46.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,105,1.78,1.95,-0.0558,3.58
1101000,49.9|47.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,56,19.82,21.8,-0.028,0.88
1101000,49.9|47.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,56,3.6,4.56,0.4384,0.73
1101000,49.9|47.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,56,0.0,0.0,1.0,
1101000,49.9|47.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,56,2.3,2.84,-0.1107,4.92
1101000,49.9|48.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,145,39.37,42.2,-1.2402,1.75
1101000,49.9|48.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,145,4.91,5.23,-0.276,0.98
1101000,49.9|48.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,145,0.0,0.0,0.0,
1101000,49.9|48.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,145,1.65,1.93,-0.2804,3.44
1101000,49.9|48.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,51,22.43,26.21,-2.3773,0.97
1101000,49.9|48.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,51,3.61,3.85,-14.5069,0.71
1101000,49.9|48.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,51,0.0,0.0,0.0,
1101000,49.9|48.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,51,1.68,2.02,-0.1251,3.29
1101000,49.9|49.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,364,36.81,42.87,0.0173,1.59
1101000,49.9|49.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,364,6.58,7.93,0.1973,1.26
1101000,49.9|49.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,364,0.0,0.0,1.0,
1101000,49.9|49.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,364,1.8,2.28,0.0322,3.77
1101000,50.0|41.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,52,21.12,23.4,-0.089,1.07
1101000,50.0|41.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,52,7.25,9.59,-0.6747,1.87
1101000,50.0|41.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,52,0.0,0.0,0.0,
1101000,50.0|41.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,52,1.31,1.58,-0.1168,2.86
1101000,50.0|41.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,58,29.67,32.83,-0.1073,1.5
1101000,50.0|41.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,58,9.9,12.2,-1.2547,2.55
1101000,50.0|41.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,58,0.0,0.0,0.0,
1101000,50.0|41.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,58,2.28,2.74,-0.3621,5.17
1101000,50.0|42.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,53,22.81,30.94,-0.051,1.14
1101000,50.0|42.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,53,7.34,10.35,-0.418,1.79
1101000,50.0|42.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,53,0.0,0.0,1.0,
1101000,50.0|42.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,53,2.24,2.7,-0.1869,4.95
1101000,50.0|42.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,106,13.21,17.06,-0.4234,0.64
1101000,50.0|42.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,106,6.48,7.83,0.0277,1.48
1101000,50.0|42.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,106,0.0,0.0,0.0,
1101000,50.0|42.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,106,1.53,1.85,-0.1599,3.28
1101000,50.0|43.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,133,28.57,35.06,0.1745,1.37
1101000,50.0|43.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,133,7.44,11.36,0.2427,1.67
1101000,50.0|43.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,133,0.0,0.0,0.0,
1101000,50.0|43.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,133,1.34,1.7,0.2173,2.86
1101000,50.0|43.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,105,25.85,34.28,-0.3952,1.24
1101000,50.0|43.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,105,8.73,11.98,-0.1318,1.94
1101000,50.0|43.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,105,0.0,0.01,0.0,
1101000,50.0|43.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,105,1.95,2.43,0.2212,4.1
1101000,50.0|44.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,106,41.98,52.04,-1.6321,2.01
1101000,50.0|44.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,106,8.17,13.31,-0.3487,1.77
1101000,50.0|44.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,106,0.0,0.0,1.0,
1101000,50.0|44.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,106,1.48,2.27,-0.0528,3.25
1101000,50.0|45.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,133,59.29,75.89,-0.5193,2.86
1101000,50.0|45.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,133,7.13,8.68,-0.4212,1.49
1101000,50.0|45.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,133,0.0,0.0,0.0,
1101000,50.0|45.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,133,2.85,3.29,-0.3667,6.21
1101000,50.0|45.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,147,44.76,59.72,-0.5151,2.13
1101000,50.0|45.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,147,6.88,8.02,-0.0872,1.42
1101000,50.0|45.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,147,0.0,0.0,0.0,
1101000,50.0|45.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,147,2.42,2.68,-0.0171,5.1
1101000,50.0|45.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,135,41.94,52.52,-0.5772,1.98
1101000,50.0|45.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,135,9.12,13.95,-0.3534,1.93
1101000,50.0|45.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,135,0.0,0.0,1.0,
1101000,50.0|45.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,135,1.76,2.23,-0.056,3.76
1101000,50.0|47.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,77,28.1,35.95,0.0506,1.26
1101000,50.0|47.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,77,3.79,4.63,0.6116,0.75
1101000,50.0|47.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,77,0.0,0.0,1.0,
1101000,50.0|47.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,77,2.06,2.36,-0.0607,4.21
1101000,50.0|47.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,113,24.83,35.59,0.0346,1.12
1101000,50.0|47.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,113,4.75,5.79,0.4544,0.95
1101000,50.0|47.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,113,0.0,0.0,1.0,
